Sale_ID,Date,Store_ID,Product_ID,Units
287641,2017-09-22,38,20,1
287642,2017-09-22,18,10,1
287643,2017-09-22,39,6,3
287644,2017-09-22,7,18,1
287645,2017-09-22,31,27,1
287646,2017-09-22,44,18,1
287647,2017-09-22,20,31,1
287648,2017-09-22,18,3,3
287649,2017-09-22,25,3,1
287650,2017-09-22,30,3,2
287651,2017-09-22,23,21,1
287652,2017-09-22,2,18,1
287653,2017-09-22,49,6,1
287654,2017-09-22,7,18,1
287655,2017-09-22,43,13,1
287656,2017-09-22,2,6,1
287657,2017-09-22,43,8,1
287658,2017-09-22,15,7,1
287659,2017-09-22,6,8,1
287660,2017-09-22,17,6,1
287661,2017-09-22,42,14,1
287662,2017-09-22,17,7,1
287663,2017-09-22,49,6,1
287664,2017-09-22,35,6,1
287665,2017-09-22,6,17,1
287666,2017-09-22,30,3,3
287667,2017-09-22,18,3,3
287668,2017-09-22,47,2,1
287669,2017-09-22,16,1,1
287670,2017-09-22,43,8,1
287671,2017-09-22,40,15,1
287672,2017-09-22,34,2,1
287673,2017-09-22,22,26,1
287674,2017-09-22,41,8,1
287675,2017-09-22,5,16,1
287676,2017-09-22,15,8,1
287677,2017-09-22,29,8,1
287678,2017-09-22,36,6,1
287679,2017-09-22,3,6,1
287680,2017-09-22,23,1,1
287681,2017-09-22,48,14,2
287682,2017-09-22,38,20,1
287683,2017-09-22,25,3,1
287684,2017-09-22,41,6,1
287685,2017-09-22,47,2,1
287686,2017-09-22,47,2,1
287687,2017-09-22,11,2,1
287688,2017-09-22,37,3,2
287689,2017-09-22,28,1,1
287690,2017-09-22,30,25,1
287691,2017-09-22,32,2,1
287692,2017-09-22,18,10,1
287693,2017-09-22,3,18,1
287694,2017-09-22,15,7,1
287695,2017-09-22,30,3,2
287696,2017-09-22,38,19,1
287697,2017-09-22,47,2,1
287698,2017-09-22,33,17,1
287699,2017-09-22,20,10,1
287700,2017-09-22,1,17,1
287701,2017-09-22,42,14,1
287702,2017-09-22,18,3,4
287703,2017-09-22,20,10,1
287704,2017-09-22,17,25,1
287705,2017-09-22,27,25,2
287706,2017-09-22,32,13,1
287707,2017-09-22,37,1,1
287708,2017-09-22,3,25,1
287709,2017-09-22,32,2,1
287710,2017-09-22,17,7,1
287711,2017-09-22,34,7,1
287712,2017-09-22,46,18,1
287713,2017-09-22,6,17,1
287714,2017-09-22,38,19,1
287715,2017-09-22,18,3,4
287716,2017-09-22,3,25,1
287717,2017-09-22,29,29,1
287718,2017-09-22,35,6,1
287719,2017-09-22,41,6,1
287720,2017-09-22,29,29,1
287721,2017-09-22,7,18,1
287722,2017-09-22,15,2,1
287723,2017-09-22,41,6,1
287724,2017-09-22,23,1,1
287725,2017-09-22,17,3,5
287726,2017-09-22,6,17,1
287727,2017-09-22,16,18,1
287728,2017-09-22,37,1,1
287729,2017-09-22,49,6,1
287730,2017-09-22,32,25,2
287731,2017-09-22,31,17,1
287732,2017-09-22,38,6,1
287733,2017-09-22,33,27,1
287734,2017-09-22,32,25,2
287735,2017-09-22,15,17,3
287736,2017-09-22,48,18,1
287737,2017-09-22,43,13,1
287738,2017-09-22,7,18,1
287739,2017-09-22,15,8,1
287740,2017-09-22,1,17,1
287741,2017-09-22,1,31,1
287742,2017-09-22,11,26,1
287743,2017-09-22,43,8,1
287744,2017-09-22,20,10,1
287745,2017-09-22,28,2,1
287746,2017-09-22,44,6,1
287747,2017-09-22,17,7,1
287748,2017-09-22,10,18,1
287749,2017-09-22,18,3,3
287750,2017-09-22,28,18,1
287751,2017-09-22,11,2,1
287752,2017-09-22,29,2,1
287753,2017-09-22,3,25,1
287754,2017-09-22,23,21,1
287755,2017-09-22,28,1,1
287756,2017-09-22,6,17,1
287757,2017-09-22,33,27,1
287758,2017-09-22,7,18,1
287759,2017-09-22,38,19,1
287760,2017-09-22,3,25,1
287761,2017-09-22,11,2,1
287762,2017-09-22,35,15,1
287763,2017-09-22,1,3,1
287764,2017-09-22,47,2,1
287765,2017-09-22,20,10,1
287766,2017-09-22,37,3,3
287767,2017-09-22,37,3,3
287768,2017-09-22,30,7,1
287769,2017-09-22,10,33,1
287770,2017-09-22,15,8,1
287771,2017-09-22,32,25,3
287772,2017-09-22,34,14,1
287773,2017-09-22,42,14,1
287774,2017-09-22,2,6,1
287775,2017-09-22,50,14,3
287776,2017-09-22,28,18,1
287777,2017-09-22,17,3,4
287778,2017-09-22,44,6,1
287779,2017-09-22,40,15,1
287780,2017-09-22,32,13,1
287781,2017-09-22,11,2,1
287782,2017-09-22,17,3,4
287783,2017-09-23,29,6,1
287784,2017-09-23,46,8,3
287785,2017-09-23,31,18,1
287786,2017-09-23,20,24,1
287787,2017-09-23,17,1,1
287788,2017-09-23,24,24,1
287789,2017-09-23,9,18,1
287790,2017-09-23,24,18,1
287791,2017-09-23,11,10,3
287792,2017-09-23,46,10,1
287793,2017-09-23,29,32,3
287794,2017-09-23,16,13,1
287795,2017-09-23,38,18,1
287796,2017-09-23,44,2,1
287797,2017-09-23,18,25,1
287798,2017-09-23,18,6,1
287799,2017-09-23,37,13,1
287800,2017-09-23,26,16,3
287801,2017-09-23,14,6,2
287802,2017-09-23,16,13,1
287803,2017-09-23,18,6,1
287804,2017-09-23,33,25,3
287805,2017-09-23,30,6,4
287806,2017-09-23,41,3,1
287807,2017-09-23,46,8,3
287808,2017-09-23,24,26,1
287809,2017-09-23,38,18,1
287810,2017-09-23,46,6,1
287811,2017-09-23,1,16,1
287812,2017-09-23,33,24,1
287813,2017-09-23,49,25,4
287814,2017-09-23,37,1,1
287815,2017-09-23,28,1,1
287816,2017-09-23,35,3,1
287817,2017-09-23,24,10,1
287818,2017-09-23,23,1,1
287819,2017-09-23,32,8,1
287820,2017-09-23,1,3,1
287821,2017-09-23,3,15,1
287822,2017-09-23,9,18,1
287823,2017-09-23,36,18,1
287824,2017-09-23,1,32,1
287825,2017-09-23,37,13,1
287826,2017-09-23,34,7,1
287827,2017-09-23,11,10,2
287828,2017-09-23,30,30,2
287829,2017-09-23,1,32,1
287830,2017-09-23,39,10,3
287831,2017-09-23,47,8,1
287832,2017-09-23,8,21,1
287833,2017-09-23,1,32,1
287834,2017-09-23,38,14,1
287835,2017-09-23,18,25,1
287836,2017-09-23,40,29,1
287837,2017-09-23,14,10,1
287838,2017-09-23,9,15,1
287839,2017-09-23,2,1,1
287840,2017-09-23,17,18,1
287841,2017-09-23,47,26,1
287842,2017-09-23,11,10,3
287843,2017-09-23,37,21,1
287844,2017-09-23,31,18,1
287845,2017-09-23,17,3,1
287846,2017-09-23,14,10,1
287847,2017-09-23,7,4,1
287848,2017-09-23,16,18,1
287849,2017-09-23,20,25,1
287850,2017-09-23,29,6,1
287851,2017-09-23,30,17,1
287852,2017-09-23,23,3,1
287853,2017-09-23,34,18,1
287854,2017-09-23,39,18,1
287855,2017-09-23,40,25,1
287856,2017-09-23,24,26,1
287857,2017-09-23,11,1,1
287858,2017-09-23,11,10,2
287859,2017-09-23,24,24,1
287860,2017-09-23,30,13,1
287861,2017-09-23,20,18,1
287862,2017-09-23,20,18,1
287863,2017-09-23,16,18,1
287864,2017-09-23,36,8,1
287865,2017-09-23,1,3,1
287866,2017-09-23,47,30,1
287867,2017-09-23,7,21,1
287868,2017-09-23,23,1,1
287869,2017-09-23,23,2,1
287870,2017-09-23,46,8,2
287871,2017-09-23,16,18,1
287872,2017-09-23,13,6,1
287873,2017-09-23,11,10,3
287874,2017-09-23,40,29,1
287875,2017-09-23,25,6,3
287876,2017-09-23,21,8,1
287877,2017-09-23,1,1,1
287878,2017-09-23,44,31,1
287879,2017-09-23,2,7,3
287880,2017-09-23,45,31,1
287881,2017-09-23,14,6,2
287882,2017-09-23,28,3,8
287883,2017-09-23,7,25,1
287884,2017-09-23,9,31,1
287885,2017-09-23,47,3,1
287886,2017-09-23,47,3,1
287887,2017-09-23,21,8,1
287888,2017-09-23,47,30,1
287889,2017-09-23,23,25,1
287890,2017-09-23,36,8,1
287891,2017-09-23,26,16,2
287892,2017-09-23,14,18,1
287893,2017-09-23,46,6,1
287894,2017-09-23,7,4,1
287895,2017-09-23,1,32,1
287896,2017-09-23,44,10,3
287897,2017-09-23,9,31,1
287898,2017-09-23,1,16,1
287899,2017-09-23,46,6,1
287900,2017-09-23,46,30,1
287901,2017-09-23,8,21,1
287902,2017-09-23,25,6,2
287903,2017-09-23,32,25,1
287904,2017-09-23,49,25,3
287905,2017-09-23,47,30,1
287906,2017-09-23,33,25,3
287907,2017-09-23,47,26,1
287908,2017-09-23,25,30,1
287909,2017-09-23,30,13,1
287910,2017-09-23,23,25,1
287911,2017-09-23,18,25,1
287912,2017-09-23,8,21,1
287913,2017-09-23,48,25,1
287914,2017-09-23,31,6,3
287915,2017-09-23,11,10,3
287916,2017-09-23,40,29,1
287917,2017-09-23,44,31,1
287918,2017-09-23,30,13,1
287919,2017-09-23,24,18,1
287920,2017-09-23,40,29,1
287921,2017-09-23,17,31,1
287922,2017-09-23,40,29,1
287923,2017-09-23,12,7,1
287924,2017-09-23,49,8,1
287925,2017-09-23,44,10,4
287926,2017-09-23,40,18,2
287927,2017-09-23,30,13,1
287928,2017-09-23,14,10,1
287929,2017-09-23,32,25,1
287930,2017-09-23,34,18,1
287931,2017-09-23,33,24,1
287932,2017-09-23,46,6,1
287933,2017-09-23,2,7,3
287934,2017-09-23,11,10,3
287935,2017-09-23,17,31,1
287936,2017-09-23,39,18,1
287937,2017-09-23,16,18,1
287938,2017-09-23,40,29,1
287939,2017-09-23,23,3,1
287940,2017-09-23,38,18,1
287941,2017-09-23,37,1,1
287942,2017-09-23,14,31,1
287943,2017-09-23,46,10,1
287944,2017-09-23,33,31,1
287945,2017-09-23,14,10,1
287946,2017-09-23,10,6,1
287947,2017-09-23,31,18,1
287948,2017-09-23,11,1,1
287949,2017-09-23,1,1,1
287950,2017-09-23,24,10,1
287951,2017-09-23,40,6,1
287952,2017-09-23,31,18,1
287953,2017-09-23,39,27,1
287954,2017-09-23,6,6,1
287955,2017-09-23,36,17,1
287956,2017-09-23,9,15,1
287957,2017-09-23,33,31,1
287958,2017-09-23,16,2,1
287959,2017-09-23,14,30,1
287960,2017-09-23,25,6,3
287961,2017-09-23,7,3,1
287962,2017-09-23,29,6,1
287963,2017-09-23,1,1,1
287964,2017-09-23,20,18,1
287965,2017-09-23,24,18,1
287966,2017-09-23,23,25,1
287967,2017-09-23,25,6,3
287968,2017-09-23,20,18,1
287969,2017-09-23,21,8,1
287970,2017-09-23,30,13,1
287971,2017-09-23,8,21,1
287972,2017-09-23,11,10,3
287973,2017-09-23,7,25,1
287974,2017-09-23,38,8,2
287975,2017-09-23,18,6,1
287976,2017-09-23,38,14,1
287977,2017-09-23,1,3,1
287978,2017-09-23,40,6,1
287979,2017-09-23,34,7,1
287980,2017-09-23,31,8,1
287981,2017-09-23,36,17,1
287982,2017-09-23,9,18,1
287983,2017-09-23,17,1,1
287984,2017-09-23,40,6,1
287985,2017-09-23,23,1,1
287986,2017-09-23,37,1,1
287987,2017-09-23,14,25,1
287988,2017-09-23,15,3,3
287989,2017-09-23,7,3,1
287990,2017-09-23,46,8,3
287991,2017-09-23,49,25,4
287992,2017-09-23,39,3,2
287993,2017-09-23,46,8,4
287994,2017-09-23,1,1,1
287995,2017-09-23,36,17,1
287996,2017-09-23,16,2,1
287997,2017-09-23,29,3,1
287998,2017-09-23,1,32,1
287999,2017-09-23,1,32,1
288000,2017-09-23,40,25,1
288001,2017-09-23,7,4,1
288002,2017-09-23,46,30,1
288003,2017-09-23,31,6,4
288004,2017-09-23,47,31,1
288005,2017-09-23,2,7,2
288006,2017-09-23,46,30,1
288007,2017-09-23,38,18,1
288008,2017-09-23,9,31,1
288009,2017-09-23,35,7,1
288010,2017-09-23,30,30,2
288011,2017-09-23,26,16,2
288012,2017-09-23,37,17,1
288013,2017-09-23,49,25,4
288014,2017-09-23,30,17,1
288015,2017-09-23,30,6,4
288016,2017-09-23,23,1,1
288017,2017-09-23,36,18,1
288018,2017-09-23,45,31,1
288019,2017-09-23,45,31,1
288020,2017-09-23,1,1,1
288021,2017-09-23,37,21,1
288022,2017-09-23,24,10,1
288023,2017-09-23,8,21,1
288024,2017-09-23,46,8,5
288025,2017-09-23,14,6,2
288026,2017-09-23,37,25,4
288027,2017-09-23,23,3,1
288028,2017-09-23,38,18,1
288029,2017-09-23,15,3,3
288030,2017-09-23,9,15,1
288031,2017-09-23,1,1,1
288032,2017-09-23,7,25,1
288033,2017-09-23,14,10,1
288034,2017-09-23,37,13,1
288035,2017-09-23,37,21,1
288036,2017-09-23,46,6,1
288037,2017-09-23,33,25,2
288038,2017-09-23,39,18,1
288039,2017-09-23,25,6,3
288040,2017-09-23,9,18,1
288041,2017-09-23,14,6,3
288042,2017-09-23,37,21,1
288043,2017-09-23,39,3,2
288044,2017-09-23,37,21,1
288045,2017-09-23,1,3,1
288046,2017-09-23,8,21,1
288047,2017-09-23,1,3,1
288048,2017-09-23,36,18,1
288049,2017-09-23,11,10,3
288050,2017-09-23,44,10,3
288051,2017-09-23,21,31,1
288052,2017-09-23,31,6,4
288053,2017-09-23,13,18,1
288054,2017-09-23,23,3,1
288055,2017-09-23,32,25,1
288056,2017-09-23,20,25,1
288057,2017-09-23,46,30,1
288058,2017-09-23,37,25,4
288059,2017-09-23,14,3,1
288060,2017-09-23,24,10,1
288061,2017-09-23,10,21,3
288062,2017-09-23,19,25,3
288063,2017-09-23,26,26,1
288064,2017-09-23,17,17,2
288065,2017-09-23,39,18,1
288066,2017-09-23,45,31,1
288067,2017-09-23,14,3,1
288068,2017-09-23,31,8,1
288069,2017-09-23,40,29,1
288070,2017-09-23,46,10,1
288071,2017-09-23,18,25,1
288072,2017-09-23,46,10,1
288073,2017-09-23,7,21,1
288074,2017-09-23,10,6,1
288075,2017-09-23,3,15,1
288076,2017-09-23,10,21,3
288077,2017-09-23,1,32,1
288078,2017-09-23,46,10,1
288079,2017-09-23,37,25,3
288080,2017-09-23,23,3,1
288081,2017-09-23,10,21,3
288082,2017-09-23,47,30,1
288083,2017-09-23,14,3,1
288084,2017-09-23,9,31,1
288085,2017-09-23,50,4,1
288086,2017-09-23,27,27,1
288087,2017-09-23,39,25,3
288088,2017-09-23,26,16,3
288089,2017-09-23,30,25,1
288090,2017-09-23,11,10,3
288091,2017-09-23,3,15,1
288092,2017-09-23,17,31,1
288093,2017-09-23,18,25,1
288094,2017-09-23,35,3,1
288095,2017-09-23,36,17,1
288096,2017-09-23,10,21,2
288097,2017-09-23,25,6,2
288098,2017-09-23,9,15,1
288099,2017-09-23,46,10,1
288100,2017-09-23,46,30,1
288101,2017-09-23,19,25,3
288102,2017-09-23,30,17,1
288103,2017-09-23,14,25,1
288104,2017-09-23,32,25,1
288105,2017-09-23,9,15,1
288106,2017-09-23,9,15,1
288107,2017-09-23,36,17,1
288108,2017-09-23,11,1,1
288109,2017-09-23,3,15,1
288110,2017-09-23,46,8,3
288111,2017-09-23,49,8,1
288112,2017-09-23,2,1,1
288113,2017-09-23,36,18,1
288114,2017-09-23,14,6,3
288115,2017-09-23,35,3,1
288116,2017-09-23,17,17,2
288117,2017-09-23,46,6,1
288118,2017-09-23,10,20,1
288119,2017-09-23,26,26,1
288120,2017-09-23,1,1,1
288121,2017-09-23,40,25,1
288122,2017-09-23,7,3,1
288123,2017-09-23,31,18,1
288124,2017-09-23,34,8,1
288125,2017-09-23,14,3,1
288126,2017-09-23,44,10,4
288127,2017-09-23,30,13,1
288128,2017-09-23,47,3,1
288129,2017-09-23,40,6,1
288130,2017-09-23,46,13,1
288131,2017-09-23,48,25,1
288132,2017-09-23,9,15,1
288133,2017-09-23,21,8,1
288134,2017-09-23,16,18,1
288135,2017-09-23,16,2,1
288136,2017-09-23,3,15,1
288137,2017-09-23,46,13,1
288138,2017-09-23,33,3,3
288139,2017-09-23,29,6,1
288140,2017-09-23,25,30,1
288141,2017-09-23,31,18,1
288142,2017-09-23,42,6,1
288143,2017-09-23,1,16,1
288144,2017-09-23,21,8,1
288145,2017-09-23,46,6,1
288146,2017-09-23,17,1,1
288147,2017-09-23,17,3,1
288148,2017-09-23,20,18,1
288149,2017-09-23,47,3,1
288150,2017-09-23,34,8,1
288151,2017-09-23,21,31,1
288152,2017-09-23,21,3,1
288153,2017-09-23,17,1,1
288154,2017-09-23,31,18,1
288155,2017-09-23,49,8,1
288156,2017-09-23,33,24,1
288157,2017-09-23,40,29,1
288158,2017-09-23,36,8,1
288159,2017-09-23,37,30,1
288160,2017-09-23,47,8,1
288161,2017-09-23,49,25,4
288162,2017-09-23,23,3,1
288163,2017-09-23,42,6,1
288164,2017-09-23,13,18,1
288165,2017-09-23,39,27,1
288166,2017-09-23,25,6,2
288167,2017-09-23,21,3,1
288168,2017-09-23,46,8,3
288169,2017-09-23,47,30,1
288170,2017-09-23,17,1,1
288171,2017-09-23,19,25,3
288172,2017-09-23,16,13,1
288173,2017-09-23,29,6,1
288174,2017-09-23,7,3,1
288175,2017-09-23,40,29,1
288176,2017-09-23,32,8,1
288177,2017-09-23,17,17,2
288178,2017-09-23,31,18,1
288179,2017-09-23,37,17,1
288180,2017-09-23,17,31,1
288181,2017-09-23,38,14,1
288182,2017-09-23,14,3,1
288183,2017-09-23,49,4,1
288184,2017-09-23,24,10,1
288185,2017-09-23,44,2,1
288186,2017-09-23,46,10,1
288187,2017-09-23,9,15,1
288188,2017-09-23,16,18,1
288189,2017-09-23,14,3,1
288190,2017-09-23,14,25,1
288191,2017-09-23,24,24,1
288192,2017-09-23,24,18,1
288193,2017-09-23,44,10,3
288194,2017-09-23,38,18,1
288195,2017-09-23,19,25,3
288196,2017-09-23,14,18,1
288197,2017-09-23,48,25,1
288198,2017-09-23,21,31,1
288199,2017-09-23,1,16,1
288200,2017-09-23,37,13,1
288201,2017-09-23,1,3,1
288202,2017-09-23,17,18,1
288203,2017-09-23,6,6,1
288204,2017-09-23,9,18,1
288205,2017-09-23,14,18,1
288206,2017-09-23,18,6,1
288207,2017-09-23,21,3,1
288208,2017-09-23,1,32,1
288209,2017-09-23,26,26,1
288210,2017-09-23,26,26,1
288211,2017-09-23,30,13,1
288212,2017-09-23,31,18,1
288213,2017-09-23,10,21,3
288214,2017-09-23,49,8,1
288215,2017-09-23,15,3,2
288216,2017-09-23,9,15,1
288217,2017-09-23,25,6,2
288218,2017-09-23,30,17,1
288219,2017-09-23,39,10,3
288220,2017-09-23,48,25,1
288221,2017-09-23,1,1,1
288222,2017-09-23,20,25,1
288223,2017-09-23,13,18,1
288224,2017-09-23,9,18,1
288225,2017-09-23,24,26,1
288226,2017-09-23,38,18,1
288227,2017-09-23,46,30,1
288228,2017-09-23,50,4,1
288229,2017-09-23,46,10,1
288230,2017-09-23,49,25,4
288231,2017-09-23,37,21,1
288232,2017-09-23,15,3,2
288233,2017-09-23,23,25,1
288234,2017-09-23,40,6,1
288235,2017-09-23,35,3,1
288236,2017-09-23,20,25,1
288237,2017-09-23,46,8,2
288238,2017-09-23,44,10,3
288239,2017-09-23,8,21,1
288240,2017-09-23,39,27,1
288241,2017-09-23,17,3,1
288242,2017-09-23,9,18,1
288243,2017-09-23,11,10,3
288244,2017-09-23,33,25,2
288245,2017-09-23,37,17,1
288246,2017-09-23,23,25,1
288247,2017-09-23,37,30,1
288248,2017-09-23,16,13,1
288249,2017-09-23,49,25,3
288250,2017-09-23,10,6,1
288251,2017-09-23,49,8,1
288252,2017-09-23,46,6,1
288253,2017-09-23,38,14,1
288254,2017-09-23,34,8,1
288255,2017-09-23,24,10,1
288256,2017-09-23,39,10,2
288257,2017-09-23,47,26,1
288258,2017-09-23,33,3,3
288259,2017-09-23,7,3,1
288260,2017-09-23,10,6,1
288261,2017-09-23,31,6,4
288262,2017-09-23,37,17,1
288263,2017-09-23,2,1,1
288264,2017-09-23,24,18,1
288265,2017-09-23,15,15,1
288266,2017-09-23,23,2,1
288267,2017-09-23,36,17,1
288268,2017-09-23,40,29,1
288269,2017-09-23,9,16,1
288270,2017-09-23,34,7,1
288271,2017-09-23,14,10,1
288272,2017-09-23,2,7,2
288273,2017-09-23,36,17,1
288274,2017-09-23,23,3,1
288275,2017-09-23,13,18,1
288276,2017-09-23,18,6,1
288277,2017-09-23,31,18,1
288278,2017-09-23,30,17,1
288279,2017-09-23,25,30,1
288280,2017-09-23,49,8,1
288281,2017-09-23,47,30,1
288282,2017-09-23,44,31,1
288283,2017-09-23,33,25,3
288284,2017-09-23,20,24,1
288285,2017-09-23,21,3,1
288286,2017-09-23,46,8,2
288287,2017-09-23,30,13,1
288288,2017-09-23,31,16,1
288289,2017-09-23,28,3,12
288290,2017-09-23,34,18,1
288291,2017-09-23,14,31,1
288292,2017-09-23,40,18,2
288293,2017-09-23,21,8,1
288294,2017-09-23,14,31,1
288295,2017-09-23,40,29,1
288296,2017-09-23,42,6,1
288297,2017-09-23,38,21,4
288298,2017-09-23,9,15,1
288299,2017-09-23,17,18,1
288300,2017-09-23,17,3,1
288301,2017-09-23,2,25,1
288302,2017-09-23,33,3,3
288303,2017-09-23,14,18,1
288304,2017-09-23,2,7,2
288305,2017-09-23,37,21,1
288306,2017-09-23,29,3,1
288307,2017-09-23,8,3,1
288308,2017-09-23,38,18,1
288309,2017-09-23,2,7,3
288310,2017-09-23,20,25,1
288311,2017-09-23,35,3,1
288312,2017-09-23,18,6,1
288313,2017-09-23,35,3,1
288314,2017-09-23,25,6,2
288315,2017-09-23,37,21,1
288316,2017-09-23,30,13,1
288317,2017-09-23,16,2,1
288318,2017-09-23,31,18,1
288319,2017-09-23,34,7,1
288320,2017-09-23,34,7,1
288321,2017-09-23,8,21,1
288322,2017-09-23,46,30,1
288323,2017-09-23,16,18,1
288324,2017-09-23,16,18,1
288325,2017-09-23,35,3,1
288326,2017-09-23,26,16,2
288327,2017-09-23,9,15,1
288328,2017-09-23,47,8,1
288329,2017-09-23,33,25,3
288330,2017-09-23,17,18,1
288331,2017-09-23,14,3,1
288332,2017-09-23,8,3,1
288333,2017-09-23,44,10,3
288334,2017-09-23,9,31,1
288335,2017-09-23,2,7,3
288336,2017-09-23,30,17,1
288337,2017-09-23,31,18,1
288338,2017-09-23,2,1,1
288339,2017-09-23,24,18,1
288340,2017-09-23,48,25,1
288341,2017-09-23,30,17,1
288342,2017-09-23,24,18,1
288343,2017-09-23,31,6,4
288344,2017-09-23,21,8,1
288345,2017-09-23,14,30,1
288346,2017-09-23,36,17,1
288347,2017-09-23,39,25,3
288348,2017-09-23,23,25,1
288349,2017-09-23,45,31,1
288350,2017-09-23,28,1,1
288351,2017-09-23,34,8,1
288352,2017-09-23,32,25,1
288353,2017-09-23,30,6,4
288354,2017-09-23,26,16,3
288355,2017-09-23,19,25,2
288356,2017-09-23,13,6,1
288357,2017-09-23,9,15,1
288358,2017-09-23,11,10,3
288359,2017-09-23,30,17,1
288360,2017-09-23,29,6,1
288361,2017-09-23,30,17,1
288362,2017-09-23,46,6,1
288363,2017-09-23,39,27,1
288364,2017-09-23,1,1,1
288365,2017-09-23,49,8,1
288366,2017-09-23,37,30,1
288367,2017-09-23,9,18,1
288368,2017-09-23,21,3,1
288369,2017-09-23,46,30,1
288370,2017-09-23,30,17,1
288371,2017-09-23,17,3,1
288372,2017-09-23,29,3,1
288373,2017-09-23,23,3,1
288374,2017-09-23,28,3,9
288375,2017-09-23,46,30,1
288376,2017-09-23,16,13,1
288377,2017-09-23,38,14,1
288378,2017-09-23,20,25,1
288379,2017-09-23,37,25,4
288380,2017-09-23,1,16,1
288381,2017-09-23,23,1,1
288382,2017-09-23,31,18,1
288383,2017-09-23,19,25,2
288384,2017-09-23,25,6,2
288385,2017-09-23,49,25,3
288386,2017-09-23,30,13,1
288387,2017-09-23,1,16,1
288388,2017-09-23,16,18,1
288389,2017-09-23,19,25,2
288390,2017-09-23,34,18,1
288391,2017-09-23,47,30,1
288392,2017-09-23,29,6,1
288393,2017-09-23,1,32,1
288394,2017-09-23,29,3,1
288395,2017-09-23,17,3,1
288396,2017-09-23,21,8,1
288397,2017-09-23,3,15,1
288398,2017-09-23,47,30,1
288399,2017-09-23,37,18,1
288400,2017-09-23,37,1,1
288401,2017-09-23,14,30,1
288402,2017-09-23,14,25,1
288403,2017-09-23,25,30,1
288404,2017-09-23,20,24,1
288405,2017-09-23,20,25,1
288406,2017-09-23,30,13,1
288407,2017-09-23,29,32,2
288408,2017-09-23,30,25,1
288409,2017-09-23,33,24,1
288410,2017-09-23,46,6,1
288411,2017-09-23,25,30,1
288412,2017-09-23,31,8,1
288413,2017-09-23,14,18,1
288414,2017-09-23,6,6,1
288415,2017-09-23,19,25,2
288416,2017-09-23,25,30,1
288417,2017-09-23,28,1,1
288418,2017-09-23,14,6,2
288419,2017-09-23,31,18,1
288420,2017-09-23,14,3,1
288421,2017-09-23,11,1,1
288422,2017-09-23,11,10,2
288423,2017-09-23,16,2,1
288424,2017-09-23,35,7,1
288425,2017-09-23,17,1,1
288426,2017-09-23,34,18,1
288427,2017-09-23,50,4,1
288428,2017-09-23,47,8,1
288429,2017-09-23,37,25,3
288430,2017-09-23,17,18,1
288431,2017-09-23,46,8,4
288432,2017-09-23,18,25,1
288433,2017-09-23,46,30,1
288434,2017-09-23,23,25,1
288435,2017-09-23,43,3,1
288436,2017-09-23,40,29,1
288437,2017-09-23,25,6,2
288438,2017-09-23,43,30,1
288439,2017-09-23,8,3,1
288440,2017-09-23,14,30,1
288441,2017-09-23,46,6,1
288442,2017-09-23,40,29,1
288443,2017-09-23,30,13,1
288444,2017-09-23,32,8,1
288445,2017-09-23,46,8,2
288446,2017-09-23,8,21,1
288447,2017-09-23,49,8,1
288448,2017-09-23,47,2,1
288449,2017-09-23,36,17,1
288450,2017-09-23,7,3,1
288451,2017-09-23,44,31,1
288452,2017-09-23,36,17,1
288453,2017-09-23,44,2,1
288454,2017-09-23,16,13,1
288455,2017-09-23,37,18,1
288456,2017-09-23,38,8,2
288457,2017-09-23,23,2,1
288458,2017-09-23,23,25,1
288459,2017-09-23,40,29,1
288460,2017-09-23,37,25,4
288461,2017-09-23,34,7,1
288462,2017-09-23,50,4,1
288463,2017-09-23,7,21,1
288464,2017-09-23,20,18,1
288465,2017-09-23,16,2,1
288466,2017-09-23,1,16,1
288467,2017-09-23,32,8,1
288468,2017-09-23,29,3,1
288469,2017-09-23,24,26,1
288470,2017-09-23,23,1,1
288471,2017-09-23,30,17,1
288472,2017-09-23,33,25,3
288473,2017-09-23,23,2,1
288474,2017-09-23,31,18,1
288475,2017-09-23,9,31,1
288476,2017-09-23,46,6,1
288477,2017-09-23,2,2,1
288478,2017-09-23,1,1,1
288479,2017-09-23,17,31,1
288480,2017-09-23,38,8,2
288481,2017-09-23,16,18,1
288482,2017-09-23,33,3,3
288483,2017-09-23,32,25,1
288484,2017-09-23,49,8,1
288485,2017-09-23,14,25,1
288486,2017-09-23,37,30,1
288487,2017-09-23,21,31,1
288488,2017-09-23,14,31,1
288489,2017-09-23,1,1,1
288490,2017-09-23,44,8,1
288491,2017-09-23,1,3,1
288492,2017-09-23,10,6,1
288493,2017-09-23,44,2,1
288494,2017-09-23,7,25,1
288495,2017-09-23,47,31,1
288496,2017-09-23,23,3,1
288497,2017-09-23,21,3,1
288498,2017-09-23,23,25,1
288499,2017-09-23,14,30,1
288500,2017-09-23,16,13,1
288501,2017-09-23,11,3,6
288502,2017-09-23,9,15,1
288503,2017-09-23,37,30,1
288504,2017-09-23,17,3,1
288505,2017-09-23,9,31,1
288506,2017-09-23,23,3,1
288507,2017-09-23,17,31,1
288508,2017-09-23,44,31,1
288509,2017-09-23,25,30,1
288510,2017-09-23,15,3,3
288511,2017-09-23,44,2,1
288512,2017-09-23,40,18,2
288513,2017-09-23,1,1,1
